"zipcode","neighborhood","dayofweek","hour","temperature","rain","regression","xgb"
"10040","Inwood and Washington Heights",0,11,20,0,15,2
"11361","Northeast Queens",0,11,20,0,1,0
"11362","Northeast Queens",0,11,20,0,2,0
"10457","Central Bronx",0,11,20,0,8,0
"11363","Northeast Queens",0,11,20,0,2,0
"10458","Bronx Park and Fordham",0,11,20,0,12,0
"10044","Upper East Side",0,11,20,0,2,0
"11364","Northeast Queens",0,11,20,0,2,0
"11365","Central Queens",0,11,20,0,1,0
"10003","Lower East Side",0,11,20,0,703,650
"11366","Central Queens",0,11,20,0,1,0
"10459","Hunts Point and Mott Haven",0,11,20,0,4,0
"11367","Central Queens",0,11,20,0,2,0
"11368","West Queens",0,11,20,0,15,3
"10460","Central Bronx",0,11,20,0,5,0
"10048","Lower Manhattan",0,11,20,0,11,0
"11369","West Queens",0,11,20,0,613,660
"10461","Southeast Bronx",0,11,20,0,9,0
"10023","Upper West Side",0,11,20,0,718,702
"10462","Southeast Bronx",0,11,20,0,8,0
"10065","Upper East Side",0,11,20,0,672,597
"10069","Upper West Side",0,11,20,0,33,22
"10012","Greenwich Village and Soho",0,11,20,0,401,403
"10463","Kingsbridge and Riverdale",0,11,20,0,8,0
"11371","La Guardia Airport",0,11,20,0,52,37
"10464","Southeast Bronx",0,11,20,0,2,0
"10024","Upper West Side",0,11,20,0,436,430
"10465","Southeast Bronx",0,11,20,0,1,0
"10006","Lower Manhattan",0,11,20,0,50,42
"10075","Upper East Side",0,11,20,0,288,266
"10466","Northeast Bronx",0,11,20,0,1,0
"10107","Chelsea and Clinton",0,11,20,0,2,0
"10467","Bronx Park and Fordham",0,11,20,0,6,0
"10025","Upper West Side",0,11,20,0,451,409
"10468","Bronx Park and Fordham",0,11,20,0,8,0
"10112","Chelsea and Clinton",0,11,20,0,20,6
"10469","Northeast Bronx",0,11,20,0,2,0
"10013","Greenwich Village and Soho",0,11,20,0,397,371
"10470","Northeast Bronx",0,11,20,0,1,0
"10115","Upper West Side",0,11,20,0,1,0
"10471","Kingsbridge and Riverdale",0,11,20,0,2,0
"10001","Chelsea and Clinton",0,11,20,0,980,988
"10472","Southeast Bronx",0,11,20,0,4,0
"10124","Chelsea and Clinton",0,11,20,0,4,0
"10473","Southeast Bronx",0,11,20,0,2,0
"10026","Central Harlem",0,11,20,0,66,51
"10474","Hunts Point and Mott Haven",0,11,20,0,1,0
"10128","Upper East Side",0,11,20,0,527,460
"10475","Northeast Bronx",0,11,20,0,2,0
"11451","Jamaica",0,12,21,0,2,0
"10001","Chelsea and Clinton",0,12,21,0,985,973
"11432","Jamaica",0,12,21,0,5,0
"11001","Southeast Queens",0,12,21,0,1,0
"11428","Southeast Queens",0,12,21,0,2,0
"10153","Upper East Side",0,12,21,0,13,5
"11429","Southeast Queens",0,12,21,0,2,0
"10027","Central Harlem",0,12,21,0,133,125
"11433","Jamaica",0,12,21,0,2,0
"11003","Southeast Queens",0,12,21,0,2,0
"11417","Southwest Queens",0,12,21,0,2,0
"11004","Southeast Queens",0,12,21,0,2,0
"11375","West Central Queens",0,12,21,0,44,29
"11005","Southeast Queens",0,12,21,0,2,0
"11436","Jamaica",0,12,21,0,2,0
"10154","Upper East Side",0,12,21,0,13,3
"11422","Southeast Queens",0,12,21,0,1,0
"10002","Lower East Side",0,12,21,0,195,173
"11385","West Central Queens",0,12,21,0,3,0
"10014","Greenwich Village and Soho",0,12,21,0,383,336
"11418","Southwest Queens",0,12,21,0,2,0
"11101","Northwest Queens",0,12,21,0,96,83
"11413","Southeast Queens",0,12,21,0,2,0
"10155","Upper East Side",0,12,21,0,25,12
"11435","Jamaica",0,12,21,0,9,0
"10007","Lower Manhattan",0,12,21,0,171,165
"11430","JFK Airport",0,12,21,0,1135.05834965,1066.87463253
"11102","Northwest Queens",0,12,21,0,28,19
"11419","Southwest Queens",0,12,21,0,2,0
"10028","Upper East Side",0,12,21,0,551,555
"11374","West Central Queens",0,12,21,0,5,0
"11103","Northwest Queens",0,12,21,0,42,27
"11412","Jamaica",0,12,21,0,1,0
"10016","Gramercy Park and Murray Hill",0,12,21,0,1053,984
"11420","Southwest Queens",0,12,21,0,2,0
"10168","Chelsea and Clinton",0,12,21,0,12,3
"11372","West Queens",0,12,21,0,17,5
"11104","Northwest Queens",0,12,21,0,22,7
"11379","West Central Queens",0,12,21,0,2,0
"11105","Northwest Queens",0,12,21,0,14,3
"11377","West Queens",0,12,21,0,51,36
"10029","East Harlem",0,12,21,0,209,188
"11426","Southeast Queens",0,12,21,0,1,0
"10203","Lower Manhattan",0,12,21,0,5,0
"11434","Jamaica",0,12,21,0,2,0
"11106","Northwest Queens",0,12,21,0,43,27
"11378","West Queens",0,12,21,0,3,0
"11120","Northwest Queens",0,12,21,0,2,0
"11414","Southwest Queens",0,12,21,0,1,0
"11201","Northwest Brooklyn",0,12,21,0,151,127
"11421","Southwest Queens",0,12,21,0,2,0
"10270","Lower Manhattan",0,12,21,0,11,1
"11427","Southeast Queens",0,12,21,0,2,0
"11203","Flatbush",0,12,21,0,2,0
"11423","Jamaica",0,12,21,0,2,0
"10030","Central Harlem",0,12,21,0,20,8
"11439","Jamaica",0,12,21,0,3,0
"11204","Borough Park",0,12,21,0,2,0
"11373","West Queens",0,12,21,0,58,49
"10275","Lower Manhattan",0,12,21,0,2,0
"11411","Southeast Queens",0,12,21,0,1,0
"11205","Northwest Brooklyn",0,12,21,0,32,18
"11415","Southwest Queens",0,12,21,0,14,0
"10017","Gramercy Park and Murray Hill",0,12,21,0,699,721
"11416","Southwest Queens",0,12,21,0,1,0
"11206","Bushwick and Williamsburg",0,12,21,0,15,3
"10278","Lower Manhattan",0,12,21,0,3,0
"11207","East New York and New Lots",0,12,21,0,5,0
"11208","East New York and New Lots",0,12,21,0,1,0
"10280","Lower Manhattan",0,12,21,0,38,26
"10031","Inwood and Washington Heights",0,12,21,0,44,30
"11209","Southwest Brooklyn",0,12,21,0,3,0
"11210","Flatbush",0,12,21,0,3,0
"10004","Lower Manhattan",0,12,21,0,102,89
"11211","Greenpoint",0,12,21,0,56,42
"10281","Lower Manhattan",0,12,21,0,43,28
"10282","Lower Manhattan",0,12,21,0,58,42
"11212","Central Brooklyn",0,12,21,0,2,0
"11213","Central Brooklyn",0,12,21,0,7,0
"10032","Inwood and Washington Heights",0,12,21,0,46,35
"10301","Stapleton and St. George",0,12,21,0,1,0
"10009","Lower East Side",0,12,21,0,259,222
"11214","Southwest Brooklyn",0,12,21,0,2,0
"11215","Northwest Brooklyn",0,12,21,0,34,23
"11216","Central Brooklyn",0,12,21,0,16,7
"10033","Inwood and Washington Heights",0,12,21,0,24,15
"11217","Northwest Brooklyn",0,12,21,0,49,42
"10302","Port Richmond",0,12,21,0,3,0
"11218","Borough Park",0,12,21,0,3,0
"11219","Borough Park",0,12,21,0,2,0
"10303","Port Richmond",0,12,21,0,1,0
"11220","Sunset Park",0,12,21,0,2,0
"10018","Chelsea and Clinton",0,12,21,0,562,539
"11221","Bushwick and Williamsburg",0,12,21,0,10,0
"10304","Stapleton and St. George",0,12,21,0,2,0
"10034","Inwood and Washington Heights",0,12,21,0,22,12
"11222","Greenpoint",0,12,21,0,35,22
"11223","Southern Brooklyn",0,12,21,0,2,0
"10305","Stapleton and St. George",0,12,21,0,1,0
"11224","Southern Brooklyn",0,12,21,0,3,0
"10306","South Shore",0,12,21,0,3,0
"10019","Chelsea and Clinton",0,12,21,0,1135,1081
"11225","Flatbush",0,12,21,0,5,0
"10035","East Harlem",0,12,21,0,272,272
"11226","Flatbush",0,12,21,0,5,0
"10307","South Shore",0,12,21,0,4,0
"11228","Southwest Brooklyn",0,12,21,0,1,0
"11229","Southern Brooklyn",0,12,21,0,2,0
"11230","Borough Park",0,12,21,0,3,0
"10308","South Shore",0,12,21,0,4,0
"11231","Northwest Brooklyn",0,12,21,0,41,32
"10010","Gramercy Park and Murray Hill",0,12,21,0,547,507
"10309","South Shore",0,12,21,0,3,0
"11232","Sunset Park",0,12,21,0,3,0
"10036","Chelsea and Clinton",0,12,21,0,654,579
"10036","Chelsea and Clinton",0,12,21,0,654,579
"11233","Central Brooklyn",0,12,21,0,5,0
"10020","Chelsea and Clinton",0,12,21,0,15,7
"10310","Port Richmond",0,12,21,0,3,0
"11234","Canarsie and Flatlands",0,12,21,0,2,0
"11235","Southern Brooklyn",0,12,21,0,7,0
"11236","Canarsie and Flatlands",0,12,21,0,2,0
"10312","South Shore",0,12,21,0,3,0
"11237","Bushwick and Williamsburg",0,12,21,0,8,0
"11238","Central Brooklyn",0,12,21,0,25,14
"10037","Central Harlem",0,12,21,0,276,254
"10314","Mid-Island",0,12,21,0,2,0
"11239","Canarsie and Flatlands",0,12,21,0,2,0
"11249","Northwest Brooklyn",0,12,21,0,19,9
"10451","High Bridge and Morrisania",0,12,21,0,23,10
"11251","Northwest Brooklyn",0,12,21,0,1,0
"10021","Upper East Side",0,12,21,0,873,840
"10038","Lower Manhattan",0,12,21,0,165,163
"11252","Flatbush",0,12,21,0,2,0
"10453","Central Bronx",0,12,21,0,6,0
"11354","North Queens",0,12,21,0,8,0
"11355","North Queens",0,12,21,0,4,0
"10454","Hunts Point and Mott Haven",0,12,21,0,5,0
"10005","Lower Manhattan",0,12,21,0,128,100
"10039","Central Harlem",0,12,21,0,7,0
"11356","North Queens",0,12,21,0,1,0
"10011","Chelsea and Clinton",0,12,21,0,756,681
"11357","North Queens",0,12,21,0,1,0
"10455","Hunts Point and Mott Haven",0,12,21,0,8,0
"10452","High Bridge and Morrisania",0,12,21,0,7,0
"11358","North Queens",0,12,21,0,1,0
"11359","North Queens",0,12,21,0,3,0
"10022","Gramercy Park and Murray Hill",0,12,21,0,960,907
"11370","West Queens",0,12,21,0,8,0
"11371","La Guardia Airport",0,12,21,0,46,30
"10456","High Bridge and Morrisania",0,12,21,0,9,0
"11360","North Queens",0,12,21,0,1,0
"10040","Inwood and Washington Heights",0,12,21,0,14,2
"11361","Northeast Queens",0,12,21,0,1,0
"10457","Central Bronx",0,12,21,0,8,0
"11362","Northeast Queens",0,12,21,0,2,0
"11363","Northeast Queens",0,12,21,0,2,0
"11364","Northeast Queens",0,12,21,0,2,0
"10044","Upper East Side",0,12,21,0,2,0
"11365","Central Queens",0,12,21,0,1,0
"10458","Bronx Park and Fordham",0,12,21,0,12,0
"11366","Central Queens",0,12,21,0,1,0
"10459","Hunts Point and Mott Haven",0,12,21,0,4,0
"11367","Central Queens",0,12,21,0,3,0
"11368","West Queens",0,12,21,0,16,6
"11369","West Queens",0,12,21,0,566,532
"10460","Central Bronx",0,12,21,0,4,0
"10048","Lower Manhattan",0,12,21,0,13,0
"10461","Southeast Bronx",0,12,21,0,10,0
"10023","Upper West Side",0,12,21,0,729,744
"10462","Southeast Bronx",0,12,21,0,8,0
"10065","Upper East Side",0,12,21,0,679,629
"10012","Greenwich Village and Soho",0,12,21,0,427,440
"10463","Kingsbridge and Riverdale",0,12,21,0,7,0
"10464","Southeast Bronx",0,12,21,0,2,0
"10069","Upper West Side",0,12,21,0,31,21
"10024","Upper West Side",0,12,21,0,438,430
"10465","Southeast Bronx",0,12,21,0,1,0
"10466","Northeast Bronx",0,12,21,0,1,0
"10075","Upper East Side",0,12,21,0,297,282
"10467","Bronx Park and Fordham",0,12,21,0,6,0
"10468","Bronx Park and Fordham",0,12,21,0,8,0
"10025","Upper West Side",0,12,21,0,456,420
"10107","Chelsea and Clinton",0,12,21,0,2,0
"10469","Northeast Bronx",0,12,21,0,2,0
"10112","Chelsea and Clinton",0,12,21,0,19,5
"10006","Lower Manhattan",0,12,21,0,53,44
"10470","Northeast Bronx",0,12,21,0,1,0
"10003","Lower East Side",0,12,21,0,713,667
"10013","Greenwich Village and Soho",0,12,21,0,400,387
"10471","Kingsbridge and Riverdale",0,12,21,0,2,0
"10115","Upper West Side",0,12,21,0,1,0
"10472","Southeast Bronx",0,12,21,0,4,0
"10473","Southeast Bronx",0,12,21,0,2,0
"10124","Chelsea and Clinton",0,12,21,0,4,0
"10026","Central Harlem",0,12,21,0,64,50
"10474","Hunts Point and Mott Haven",0,12,21,0,1,0
"10475","Northeast Bronx",0,12,21,0,2,0
"10128","Upper East Side",0,12,21,0,520,458
"11423","Jamaica",0,13,21,0,2,0
"10153","Upper East Side",0,13,21,0,17,8
"11385","West Central Queens",0,13,21,0,4,0
"11003","Southeast Queens",0,13,21,0,2,0
"11420","Southwest Queens",0,13,21,0,1,0
"10014","Greenwich Village and Soho",0,13,21,0,381,337
"11422","Southeast Queens",0,13,21,0,1,0
"10028","Upper East Side",0,13,21,0,553,555
"11419","Southwest Queens",0,13,21,0,2,0
"11004","Southeast Queens",0,13,21,0,2,0
"11434","Jamaica",0,13,21,0,2,0
"11005","Southeast Queens",0,13,21,0,2,0
"11377","West Queens",0,13,21,0,50,31
"10154","Upper East Side",0,13,21,0,14,3
"11426","Southeast Queens",0,13,21,0,1,0
"11101","Northwest Queens",0,13,21,0,94,82
"11436","Jamaica",0,13,21,0,5,0
"11102","Northwest Queens",0,13,21,0,28,17
"11418","Southwest Queens",0,13,21,0,2,0
"10155","Upper East Side",0,13,21,0,22,9
"11432","Jamaica",0,13,21,0,5,0
"11103","Northwest Queens",0,13,21,0,40,26
"11429","Southeast Queens",0,13,21,0,2,0
"10001","Chelsea and Clinton",0,13,21,0,958,901
"11417","Southwest Queens",0,13,21,0,2,0
"10029","East Harlem",0,13,21,0,210,187
"11451","Jamaica",0,13,21,0,2,0
"11104","Northwest Queens",0,13,21,0,21,5
"11421","Southwest Queens",0,13,21,0,2,0
"10168","Chelsea and Clinton",0,13,21,0,11,1
"11412","Jamaica",0,13,21,0,1,0
"11105","Northwest Queens",0,13,21,0,14,2
"11427","Southeast Queens",0,13,21,0,2,0
"10016","Gramercy Park and Murray Hill",0,13,21,0,1048,981
"11413","Southeast Queens",0,13,21,0,1,0
"10007","Lower Manhattan",0,13,21,0,172,166
"11414","Southwest Queens",0,13,21,0,1,0
"10203","Lower Manhattan",0,13,21,0,6,0
"11435","Jamaica",0,13,21,0,10,0
"11106","Northwest Queens",0,13,21,0,45,26
"11379","West Central Queens",0,13,21,0,2,0
"11120","Northwest Queens",0,13,21,0,2,0
"11433","Jamaica",0,13,21,0,2,0
"11201","Northwest Brooklyn",0,13,21,0,151,126
"11430","JFK Airport",0,13,21,0,1114.68021308,1050.80759458
"10030","Central Harlem",0,13,21,0,20,7
"11411","Southeast Queens",0,13,21,0,2,0
"10270","Lower Manhattan",0,13,21,0,11,0
"11439","Jamaica",0,13,21,0,3,0
"11203","Flatbush",0,13,21,0,2,0
"11428","Southeast Queens",0,13,21,0,2,0
"11204","Borough Park",0,13,21,0,2,0
"11378","West Queens",0,13,21,0,3,0
"11205","Northwest Brooklyn",0,13,21,0,30,18
"11415","Southwest Queens",0,13,21,0,13,0
"10275","Lower Manhattan",0,13,21,0,1,0
"11375","West Central Queens",0,13,21,0,45,29
"11206","Bushwick and Williamsburg",0,13,21,0,14,2
"11416","Southwest Queens",0,13,21,0,1,0
"11207","East New York and New Lots",0,13,21,0,5,0
"10278","Lower Manhattan",0,13,21,0,3,0
"11208","East New York and New Lots",0,13,21,0,1,0
"10031","Inwood and Washington Heights",0,13,21,0,44,28
"10004","Lower Manhattan",0,13,21,0,103,97
"10280","Lower Manhattan",0,13,21,0,39,25
"10017","Gramercy Park and Murray Hill",0,13,21,0,675,656
"11209","Southwest Brooklyn",0,13,21,0,3,0
"11210","Flatbush",0,13,21,0,2,0
"10281","Lower Manhattan",0,13,21,0,43,27
"11211","Greenpoint",0,13,21,0,56,37
"11212","Central Brooklyn",0,13,21,0,2,0
"10282","Lower Manhattan",0,13,21,0,61,42
"10032","Inwood and Washington Heights",0,13,21,0,49,34
"11213","Central Brooklyn",0,13,21,0,6,0
"11214","Southwest Brooklyn",0,13,21,0,2,0
"10018","Chelsea and Clinton",0,13,21,0,565,530
"10009","Lower East Side",0,13,21,0,259,213
"11215","Northwest Brooklyn",0,13,21,0,33,23
"10301","Stapleton and St. George",0,13,21,0,1,0
"11216","Central Brooklyn",0,13,21,0,15,6
"10033","Inwood and Washington Heights",0,13,21,0,25,14
"11217","Northwest Brooklyn",0,13,21,0,50,42
"10302","Port Richmond",0,13,21,0,3,0
"11218","Borough Park",0,13,21,0,4,0
"10303","Port Richmond",0,13,21,0,1,0
"10034","Inwood and Washington Heights",0,13,21,0,21,12
"11219","Borough Park",0,13,21,0,2,0
"11220","Sunset Park",0,13,21,0,2,0
"10304","Stapleton and St. George",0,13,21,0,2,0
"11221","Bushwick and Williamsburg",0,13,21,0,11,0
"11222","Greenpoint",0,13,21,0,34,21
"10305","Stapleton and St. George",0,13,21,0,1,0
"10019","Chelsea and Clinton",0,13,21,0,1146,1083
"10035","East Harlem",0,13,21,0,279,283
"11223","Southern Brooklyn",0,13,21,0,3,0
"11224","Southern Brooklyn",0,13,21,0,3,0
"10306","South Shore",0,13,21,0,3,0
"10010","Gramercy Park and Murray Hill",0,13,21,0,548,507
"11225","Flatbush",0,13,21,0,5,0
"10307","South Shore",0,13,21,0,5,0
"10036","Chelsea and Clinton",0,13,21,0,652,575
"10036","Chelsea and Clinton",0,13,21,0,652,575
"11226","Flatbush",0,13,21,0,6,0
"11228","Southwest Brooklyn",0,13,21,0,2,0
"11229","Southern Brooklyn",0,13,21,0,2,0
"10308","South Shore",0,13,21,0,5,0
"11230","Borough Park",0,13,21,0,3,0
"10020","Chelsea and Clinton",0,13,21,0,21,11
"11231","Northwest Brooklyn",0,13,21,0,38,29
"10309","South Shore",0,13,21,0,4,0
"11232","Sunset Park",0,13,21,0,3,0
"11233","Central Brooklyn",0,13,21,0,5,0
"10310","Port Richmond",0,13,21,0,3,0
"11234","Canarsie and Flatlands",0,13,21,0,2,0
"11235","Southern Brooklyn",0,13,21,0,7,0
"10005","Lower Manhattan",0,13,21,0,126,100
"10037","Central Harlem",0,13,21,0,273,246
"10312","South Shore",0,13,21,0,4,0
"11236","Canarsie and Flatlands",0,13,21,0,2,0
"11237","Bushwick and Williamsburg",0,13,21,0,8,0
"11238","Central Brooklyn",0,13,21,0,26,13
"10314","Mid-Island",0,13,21,0,2,0
"10021","Upper East Side",0,13,21,0,876,827
"10451","High Bridge and Morrisania",0,13,21,0,25,14
"11239","Canarsie and Flatlands",0,13,21,0,2,0
"10038","Lower Manhattan",0,13,21,0,174,176
"11249","Northwest Brooklyn",0,13,21,0,19,8
"10452","High Bridge and Morrisania",0,13,21,0,7,0
"11251","Northwest Brooklyn",0,13,21,0,1,0
"11252","Flatbush",0,13,21,0,2,0
"11354","North Queens",0,13,21,0,7,0
"10039","Central Harlem",0,13,21,0,8,0
"10011","Chelsea and Clinton",0,13,21,0,776,718
"10453","Central Bronx",0,13,21,0,5,0
"11355","North Queens",0,13,21,0,4,0
"10454","Hunts Point and Mott Haven",0,13,21,0,6,0
"11356","North Queens",0,13,21,0,1,0
"11357","North Queens",0,13,21,0,1,0
"10455","Hunts Point and Mott Haven",0,13,21,0,9,0
"11358","North Queens",0,13,21,0,2,0
"11359","North Queens",0,13,21,0,4,0
"11370","West Queens",0,13,21,0,7,0
"11372","West Queens",0,13,21,0,18,6
"11371","La Guardia Airport",0,13,21,0,45,28
"10456","High Bridge and Morrisania",0,13,21,0,9,0
"11373","West Queens",0,13,21,0,61,57
"10022","Gramercy Park and Murray Hill",0,13,21,0,955,889
"11360","North Queens",0,13,21,0,1,0
"10040","Inwood and Washington Heights",0,13,21,0,15,1
"11361","Northeast Queens",0,13,21,0,2,0
"10457","Central Bronx",0,13,21,0,9,0
"11362","Northeast Queens",0,13,21,0,2,0
"11363","Northeast Queens",0,13,21,0,2,0
"10458","Bronx Park and Fordham",0,13,21,0,14,0
"11364","Northeast Queens",0,13,21,0,2,0
"10044","Upper East Side",0,13,21,0,2,0
"11365","Central Queens",0,13,21,0,1,0
"11366","Central Queens",0,13,21,0,1,0
"10023","Upper West Side",0,13,21,0,737,701
"10459","Hunts Point and Mott Haven",0,13,21,0,4,0
"11367","Central Queens",0,13,21,0,2,0
"11368","West Queens",0,13,21,0,15,5
"10460","Central Bronx",0,13,21,0,4,0
"11369","West Queens",0,13,21,0,541,510
"10048","Lower Manhattan",0,13,21,0,12,0
"10461","Southeast Bronx",0,13,21,0,9,0
"10012","Greenwich Village and Soho",0,13,21,0,460,469
"10462","Southeast Bronx",0,13,21,0,9,0
"10065","Upper East Side",0,13,21,0,686,620
"10463","Kingsbridge and Riverdale",0,13,21,0,8,0
"10024","Upper West Side",0,13,21,0,438,422
"10069","Upper West Side",0,13,21,0,30,20
"10464","Southeast Bronx",0,13,21,0,2,0
"10465","Southeast Bronx",0,13,21,0,2,0
"10075","Upper East Side",0,13,21,0,295,278
"10466","Northeast Bronx",0,13,21,0,1,0
"10467","Bronx Park and Fordham",0,13,21,0,6,0
"10107","Chelsea and Clinton",0,13,21,0,4,0
"10003","Lower East Side",0,13,21,0,721,727
"10025","Upper West Side",0,13,21,0,457,423
"10006","Lower Manhattan",0,13,21,0,52,43
"10468","Bronx Park and Fordham",0,13,21,0,8,0
"10469","Northeast Bronx",0,13,21,0,2,0
"10013","Greenwich Village and Soho",0,13,21,0,401,381
"10112","Chelsea and Clinton",0,13,21,0,15,2
"10470","Northeast Bronx",0,13,21,0,1,0
"10115","Upper West Side",0,13,21,0,1,0
"10471","Kingsbridge and Riverdale",0,13,21,0,4,0
"10472","Southeast Bronx",0,13,21,0,4,0
"10026","Central Harlem",0,13,21,0,65,52
"10473","Southeast Bronx",0,13,21,0,2,0
"10002","Lower East Side",0,13,21,0,197,175
"10124","Chelsea and Clinton",0,13,21,0,5,0
"10474","Hunts Point and Mott Haven",0,13,21,0,1,0
"10027","Central Harlem",0,13,21,0,137,125
"11374","West Central Queens",0,13,21,0,8,0
"10128","Upper East Side",0,13,21,0,514,427
"10475","Northeast Bronx",0,13,21,0,2,0
"11001","Southeast Queens",0,13,21,0,1,0
"11378","West Queens",0,14,21,0,3,0
"11001","Southeast Queens",0,14,21,0,2,0
"11420","Southwest Queens",0,14,21,0,2,0
"10027","Central Harlem",0,14,21,0,153,135
"11385","West Central Queens",0,14,21,0,3,0
"10153","Upper East Side",0,14,21,0,17,10
"11423","Jamaica",0,14,21,0,2,0
"11003","Southeast Queens",0,14,21,0,2,0
"11430","JFK Airport",0,14,21,0,924.28837697,889.928214257
"11004","Southeast Queens",0,14,21,0,2,0
"11429","Southeast Queens",0,14,21,0,1,0
"11005","Southeast Queens",0,14,21,0,3,0
"11422","Southeast Queens",0,14,21,0,1,0
"10154","Upper East Side",0,14,21,0,12,4
"11416","Southwest Queens",0,14,21,0,1,0
"11101","Northwest Queens",0,14,21,0,95,85
"11411","Southeast Queens",0,14,21,0,2,0
"10028","Upper East Side",0,14,21,0,572,622
"11434","Jamaica",0,14,21,0,2,0
"11102","Northwest Queens",0,14,21,0,32,21
"11432","Jamaica",0,14,21,0,5,0
"10155","Upper East Side",0,14,21,0,22,11
"11428","Southeast Queens",0,14,21,0,2,0
"11103","Northwest Queens",0,14,21,0,43,34
"11377","West Queens",0,14,21,0,52,41
"10014","Greenwich Village and Soho",0,14,21,0,380,348
"11426","Southeast Queens",0,14,21,0,1,0
"11104","Northwest Queens",0,14,21,0,20,6
"11414","Southwest Queens",0,14,21,0,1,0
"10029","East Harlem",0,14,21,0,220,219
"11415","Southwest Queens",0,14,21,0,13,0
"10168","Chelsea and Clinton",0,14,21,0,11,2
"11379","West Central Queens",0,14,21,0,3,0
"11105","Northwest Queens",0,14,21,0,17,5
"11417","Southwest Queens",0,14,21,0,1,0
"10001","Chelsea and Clinton",0,14,21,0,968,939
"11436","Jamaica",0,14,21,0,4,0
"11106","Northwest Queens",0,14,21,0,45,29
"11433","Jamaica",0,14,21,0,3,0
"10203","Lower Manhattan",0,14,21,0,6,0
"11419","Southwest Queens",0,14,21,0,2,0
"11120","Northwest Queens",0,14,21,0,2,0
"11421","Southwest Queens",0,14,21,0,3,0
"10030","Central Harlem",0,14,21,0,21,12
"11418","Southwest Queens",0,14,21,0,2,0
"11201","Northwest Brooklyn",0,14,21,0,153,130
"11439","Jamaica",0,14,21,0,3,0
"10007","Lower Manhattan",0,14,21,0,171,169
"11412","Jamaica",0,14,21,0,2,0
"11203","Flatbush",0,14,21,0,3,0
"11427","Southeast Queens",0,14,21,0,2,0
